brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,price_per_mile,has_clean_title,had_accident,high_mileage,is_luxury_brand
Land,Rover Range Rover Velar P250 SE R-Dynamic,2018,65680.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,34900.0,8,0.5313641900121803,1,1,1,0
RAM,1500 Limited,2020,44362.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,None reported,Yes,50658.0,6,1.141923267661512,1,0,0,0
Audi,S4 3.0T Premium,2019,18603.0,Gasoline,3.0L V6 24V GDI DOHC Turbo,8-Speed Automatic,Brilliant Black,Black,None reported,No,42900.0,7,2.3060796645702304,0,0,0,1
Audi,A8 4.0,2020,35999.0,Hybrid,4.0 Liter Turbo,Automatic,Mythos Black Metallic,Sarder Brown,None reported,No,59598.0,6,1.6555459873885385,0,0,0,1
Cadillac,Escalade ESV Sport,2021,8044.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,93000.0,5,11.56141223272004,1,0,0,0
Mercedes-Benz,AMG GT AMG GT S,2016,9738.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Black,None reported,Yes,85500.0,10,8.78003696857671,1,0,0,1
BMW,M3 Base,2009,112000.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,28000.0,17,0.25,1,1,1,1
Honda,Accord EX-L,2009,167300.0,Gasoline,190.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,None reported,Yes,6250.0,17,0.03735803945008966,1,0,1,0
Rolls-Royce,Cullinan,2022,115.0,Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,–,Grace White,None reported,Yes,99175.0,4,862.3913043478261,1,0,0,0
Cadillac,Escalade Premium,2015,71000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Brown,At least 1 accident or damage reported,Yes,35999.0,11,0.5070281690140845,1,1,1,0
Acura,RDX Technology Package,2020,31015.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic,Silver,Ebony,None reported,Yes,36570.0,6,1.1791068837659198,1,0,0,0
BMW,X2 xDrive28i,2022,33000.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Black,None reported,Yes,29999.0,4,0.909060606060606,1,0,0,1
Chrysler,Pacifica Touring,2017,63000.0,–,–,9-Speed A/T,White,Beige,None reported,Yes,20000.0,9,0.31746031746031744,1,0,1,0
Buick,Verano Convenience,2013,68325.0,E85 Flex Fuel,180.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability,Transmission w/Dual Shift Mode,Silver,Gray,None reported,Yes,11995.0,13,0.17555799487742407,1,0,1,0
Mercedes-Benz,AMG S 63 Base 4MATIC,2020,20937.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Magnetite Black Metallic,Black,None reported,No,99175.0,6,4.736829536227731,0,0,0,1
RAM,2500 Tradesman,2021,34365.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,48000.0,5,1.396769969445657,1,1,0,0
Mercedes-Benz,Metris Base,2018,32000.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,44900.0,8,1.403125,1,0,0,1
Land,Rover Range Rover Evoque S,2020,40237.0,Gasoline,2.0 Liter,Automatic,Carpathian Grey Premium Metallic,Cloud,None reported,No,36998.0,6,0.9195019509406764,0,0,0,0
Volvo,XC90 T6 Inscription,2020,22500.0,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,White,None reported,Yes,50000.0,6,2.2222222222222223,1,0,0,0
Ford,Expedition King Ranch,2020,58700.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Brown,At least 1 accident or damage reported,Yes,48999.0,6,0.8347359454855195,1,1,1,0
Toyota,Highlander Hybrid Limited,2006,200684.0,Hybrid,208.0HP 3.3L V6 Cylinder Engine Gas/Electric Hybrid,A/T,Gold,Beige,At least 1 accident or damage reported,Yes,5000.0,20,0.024914791413366288,1,1,1,0
Toyota,Tundra SR5 Access Cab,2005,200684.0,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Gray,None reported,Yes,8500.0,21,0.042355145402722685,1,0,1,0
Ford,Transit-350 Base,2023,195.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Gray,None reported,Yes,87500.0,3,448.71794871794873,1,0,0,0
Chevrolet,Express 3500 LT,2016,120000.0,Diesel,260.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,Yes,19500.0,10,0.1625,1,0,1,0
Chevrolet,Bolt EUV Premier,2022,14676.0,Gasoline,200.0HP Electric Motor Electric Fuel System,A/T,Black,Blue,None reported,Yes,33000.0,4,2.248569092395748,1,0,0,0
Jeep,Wrangler Unlimited 4xe Sahara,2021,33704.0,Hybrid,2.0L I4 16V GDI DOHC Turbo Hybrid,8-Speed Automatic,Bright White Clearcoat,Black,None reported,No,42998.0,5,1.2757536197483978,0,0,0,0
BMW,X7 xDrive40i,2023,2950.0,Hybrid,375.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Brown,None reported,Yes,87000.0,3,29.491525423728813,1,0,0,1
Mercedes-Benz,AMG GT 53 Base,2021,17994.0,Gasoline,3.0L I6 24V GDI DOHC Turbo,9-Speed Automatic,–,–,None reported,Yes,87500.0,5,4.86273202178504,1,0,0,1
Toyota,Tundra Limited,2020,44101.0,Gasoline,5.7L V8 32V MPFI DOHC,6-Speed Automatic,Gray,Black,None reported,Yes,45423.0,6,1.0299766445205325,1,0,0,0
BMW,X1 xDrive28i,2021,25918.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,32000.0,5,1.234663168454356,1,0,0,1
BMW,135 i,2008,87000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,15300.0,18,0.17586206896551723,1,0,1,1
Mazda,Mazda3 Touring,2018,28333.0,Gasoline,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,20500.0,8,0.7235379239755761,1,0,0,0
Audi,A7 3.0T Premium Plus,2018,29294.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,39999.0,8,1.3654331945108213,1,0,0,1
Saturn,Sky Red Line,2008,37000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,14995.0,18,0.4052702702702703,1,0,0,0
BMW,Z4 2.5i Roadster,2005,138000.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,None reported,Yes,9950.0,21,0.07210144927536231,1,0,1,1
Volvo,XC90 Hybrid T8 Inscription,2020,44487.0,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Brown,None reported,Yes,65000.0,6,1.4611009957965249,1,0,0,0
Acura,TLX A-Spec,2021,16878.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic,Red,Ebony,None reported,Yes,38781.0,5,2.2977248489157485,1,0,0,0
Acura,MDX w/Technology Package,2022,30177.0,Gasoline,3.5L 24V SOHC I-VTEC V6,2,Majestic Black Pearl,Espresso,None reported,No,46598.0,4,1.5441561454087551,0,0,0,0
Chevrolet,Tahoe High Country,2021,53000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,67100.0,5,1.2660377358490567,1,1,1,0
Tesla,Model Y Long Range,2021,61308.0,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,42000.0,5,0.6850655705617538,1,0,1,0
Mercedes-Benz,GLK-Class GLK 350,2013,99200.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,No,11495.0,13,0.11587701612903226,0,0,1,1
Chevrolet,Traverse LS,2022,32117.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Northsky Blue Metallic,Jet Black,None reported,No,33299.0,4,1.0368029392533549,0,0,0,0
BMW,550 Gran Turismo i,2013,79341.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Brown,None reported,Yes,16800.0,13,0.21174424320338792,1,0,1,1
Land,Rover Range Rover Sport HSE,2007,200684.0,Gasoline,300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,5750.0,19,0.02865201012537123,1,0,1,0
BMW,430 i xDrive,2021,16900.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,None reported,Yes,43000.0,5,2.544378698224852,1,0,0,1
Porsche,Cayman Base,2007,75137.0,Gasoline,245.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,M/T,Black,Gray,At least 1 accident or damage reported,Yes,24999.0,19,0.33271224563131346,1,1,1,1
Ford,Expedition Max King Ranch,2021,37594.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,Mesa,None reported,Yes,62595.0,5,1.6650263339894664,1,0,0,0
Rivian,R1S Adventure Package,2023,250.0,Gasoline,835.0HP Electric Motor Electric Fuel System,A/T,Red,Black,None reported,No,94000.0,3,376.0,0,0,0,0
Mercedes-Benz,GLC 300 GLC 300,2021,12771.0,Gasoline,2.0 Liter Turbo,Automatic,Black,–,None reported,No,42598.0,5,3.33552580064208,0,0,0,1
Ford,Mustang Shelby GT500,2012,6400.0,Gasoline,550.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,48000.0,14,7.5,1,0,0,0
Tesla,Model Y Long Range,2021,69548.0,Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,36300.0,5,0.52194168056594,1,1,1,0
Nissan,370Z Base,2009,79893.0,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,15900.0,17,0.19901618414629568,1,0,1,0
Toyota,Sequoia Platinum,2014,124838.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,33000.0,12,0.26434258799404026,1,0,1,0
Nissan,NV Passenger NV3500 HD SL V8,2020,14353.0,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,63900.0,6,4.45203093429945,1,0,0,0
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,22985.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,33500.0,4,1.4574722645203393,1,0,0,0
INFINITI,QX80 Base,2014,161894.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,18900.0,12,0.11674305409712528,1,0,1,0
Aston,Martin V8 Vantage Base,2008,25025.0,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39000.0,18,1.5584415584415585,1,1,0,0
Porsche,911 Carrera S,2017,16701.0,Gasoline,3.0 Liter,–,Red,–,None reported,No,99175.0,9,5.938267169630561,0,0,0,1
Lotus,Evora 400 Base,2017,19650.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Red,None reported,Yes,69250.0,9,3.524173027989822,1,0,0,0
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,29500.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,White,None reported,Yes,45000.0,6,1.5254237288135593,1,0,0,0
Nissan,Xterra S,2007,132272.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,M/T,Gray,Gray,At least 1 accident or damage reported,Yes,6700.0,19,0.05065319946776339,1,1,1,0
Dodge,Charger R/T,2012,122000.0,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,13500.0,14,0.11065573770491803,1,1,1,0
Buick,Encore GX Essence,2022,18185.0,Gasoline,1.3L I3 12V GDI DOHC Turbo,Automatic CVT,Summit White,Whisper Beige,None reported,No,31755.0,4,1.7462194116029695,0,0,0,0
Nissan,Leaf S,2018,56450.0,Gasoline,147.0HP Electric Motor Electric Fuel System,A/T,Black,Black,At least 1 accident or damage reported,Yes,13999.0,8,0.24798937112488928,1,1,1,0
Nissan,Leaf SL,2012,102000.0,Gasoline,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Gray,None reported,Yes,4200.0,14,0.041176470588235294,1,0,1,0
Jeep,Grand Wagoneer Series III,2022,18428.0,Gasoline,6.4 Liter,Automatic,Baltic Gray,Black,None reported,No,83998.0,4,4.558172346429346,0,0,0,0
Nissan,Z Proto Spec,2023,535.0,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,65990.0,3,123.34579439252336,1,0,0,0
Land,Rover Range Rover Sport HSE,2013,81648.0,Gasoline,"5L V-8 gasoline direct injection, DOHC, variable valve control,","Auto, 6-Spd w/CmdShft",Fuji White,–,None reported,No,15900.0,13,0.19473838918283362,0,0,1,0
Porsche,Boxster S,2003,138202.0,Gasoline,3.2L H6 24V MPFI DOHC,6-Speed Manual,Silver,Black,At least 1 accident or damage reported,Yes,22550.0,23,0.1631669585100071,1,1,1,1
Bentley,Continental GT Base,2004,69600.0,Gasoline,550.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,37900.0,22,0.5445402298850575,1,0,1,0
Jaguar,F-TYPE R,2018,39900.0,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,53600.0,8,1.3433583959899749,1,0,0,0
Cadillac,Escalade ESV Sport,2021,36500.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,85000.0,5,2.328767123287671,1,0,0,0
Audi,TT 2.0T,2018,42650.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,31990.0,8,0.7500586166471278,1,0,0,1
Jeep,Wrangler Unlimited Sahara,2020,68816.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,35297.0,6,0.5129185073238781,1,0,1,0
Audi,S6 4.0T,2016,91188.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29995.0,10,0.32893582488923984,1,0,1,1
GMC,Sierra 2500 SLE,2015,116210.0,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Black,Beige,None reported,Yes,31900.0,11,0.27450305481455983,1,0,1,0
Tesla,Model 3 Long Range,2022,3077.0,Gasoline,Dual Motor - Standard,Automatic,Silver,Black,None reported,No,44998.0,4,14.62398440038999,0,0,0,0
Mazda,CX-90 Premium,2024,3880.0,Gasoline,2.5L,8-Speed Automatic,Machine Gray Metallic,Black,None reported,Yes,52991.0,2,13.657474226804124,1,0,0,0
Ford,C-Max Energi SE,2017,67482.0,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,11499.0,9,0.17040099582110785,1,1,1,0
Cadillac,Escalade ESV Platinum,2018,67726.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,52000.0,8,0.7677996633493783,1,0,1,0
Audi,TT 3.2 Cabriolet quattro,2008,200684.0,Gasoline,250.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,10500.0,18,0.0523210619680692,1,1,1,1
Hyundai,Santa Fe SE,2021,35550.0,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Twilight Black,Black,At least 1 accident or damage reported,Yes,25987.0,5,0.7309985935302391,1,1,0,0
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,44000.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,46599.0,10,1.0590681818181817,1,0,0,1
Mercedes-Benz,SL-Class SL 550,2015,11249.0,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,54500.0,11,4.84487510000889,1,0,0,1
Acura,MDX 3.5L Technology Package,2014,111650.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Green,Beige,At least 1 accident or damage reported,Yes,17500.0,12,0.15673981191222572,1,1,1,0
RAM,2500 Laramie,2019,18526.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Pearl White,Black,None reported,No,67999.0,7,3.670463132894311,0,0,0,0
Audi,A7 Premium,2012,103272.0,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,15500.0,14,0.15008908513440236,1,0,1,1
BMW,M2 Base,2023,1160.0,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,73600.0,3,63.44827586206897,1,0,0,1
RAM,1500 Laramie,2019,107714.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Yes,34918.0,7,0.32417327366916093,1,0,1,0
Audi,Q5 2.0T Premium Plus,2013,111773.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,17000.0,13,0.15209397618387266,1,0,1,1
Cadillac,XTS Luxury,2019,54002.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,22500.0,7,0.4166512351394393,1,1,1,0
Volkswagen,Jetta 1.4T SE,2016,87000.0,Gasoline,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,At least 1 accident or damage reported,Yes,13000.0,10,0.14942528735632185,1,1,1,0
Ford,Focus RS Base,2016,49700.0,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,31700.0,10,0.6378269617706237,1,0,0,0
Mercedes-Benz,AMG C 63 S,2017,34500.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,64600.0,9,1.872463768115942,1,0,0,1
Ford,Bronco Sport Big Bend,2021,31729.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Maroon,Medium Dark Slate,At least 1 accident or damage reported,Yes,29614.0,5,0.9333417378423524,1,1,0,0
Jeep,Gladiator Overland,2021,7388.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,43663.0,5,5.90998917162967,1,0,0,0
BMW,330e iPerformance,2017,41550.0,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,20995.0,9,0.505294825511432,1,0,0,1
Mercedes-Benz,GLC 300 Base 4MATIC,2018,44486.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Gray,Black,None reported,No,25625.0,8,0.5760239176370094,0,0,0,1
Acura,MDX 3.7L Advance,2013,20750.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,33000.0,13,1.5903614457831325,1,0,0,0
Genesis,G70 3.3T,2022,12000.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41000.0,4,3.4166666666666665,1,0,0,0
Lexus,LX 570 Three-Row,2021,14206.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,98000.0,5,6.898493594255948,1,0,0,1
Jeep,Grand Cherokee L Limited,2022,31700.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,43500.0,4,1.3722397476340693,1,0,0,0
Hyundai,IONIQ Plug-In Hybrid SEL,2022,13044.0,Plug-In Hybrid,139.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,24999.0,4,1.9165133394664213,1,1,0,0
Kia,Sportage LX,2009,100730.0,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,None reported,Yes,6975.0,17,0.0692445150402065,1,0,1,0
BMW,X5 PHEV xDrive45e,2023,5338.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,White,None reported,Yes,76500.0,3,14.331210191082803,1,0,0,1
Ford,Expedition EL XLT,2014,85149.0,Gasoline,5.4 Liter,Automatic,Oxford White,Camel Leather,None reported,No,23598.0,12,0.27713772328506503,0,0,1,0
BMW,X6 M Base,2018,48291.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,67250.0,8,1.3925990350168769,1,0,0,1
Volkswagen,Eurovan MV,2001,111887.0,Gasoline,140.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,14000.0,25,0.1251262434420442,1,0,1,0
Rolls-Royce,Ghost Base,2010,79000.0,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,69000.0,16,0.8734177215189873,1,0,1,0
Lincoln,Navigator Reserve,2016,125000.0,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26500.0,10,0.212,1,0,1,0
Mercedes-Benz,GLA 250 Base 4MATIC,2022,13777.0,Gasoline,221.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,39777.0,4,2.8872033098642667,1,1,0,1
RAM,1500 Big Horn,2022,14920.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Black,None reported,Yes,41741.0,4,2.7976541554959784,1,0,0,0
Jeep,Grand Cherokee L Summit,2022,14627.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Tupelo,None reported,No,56740.0,4,3.8791276406645245,0,0,0,0
Volvo,S80 3.2,2010,90050.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Brown,Beige,None reported,Yes,5800.0,16,0.06440866185452526,1,0,1,0
Subaru,BRZ Premium,2014,45000.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,25000.0,12,0.5555555555555556,1,1,0,0
Chevrolet,Corvette Base,2000,7666.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,None reported,Yes,39500.0,26,5.152621967127576,1,0,0,0
Hummer,H2 SUT,2006,89900.0,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Beige,None reported,Yes,29994.0,20,0.3336373748609566,1,0,1,0
Audi,RS 7 4.0T,2021,14724.0,Hybrid,4.0 Liter TFSI,Automatic,Glacier White,Black/Red,None reported,No,99175.0,5,6.735601738657973,0,0,0,1
Ford,Edge Sport,2011,132000.0,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,10999.0,15,0.08332575757575758,1,1,1,0
GMC,Terrain SLT,2010,32652.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Brown,None reported,Yes,6500.0,16,0.1990689697415166,1,0,0,0
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Blue,None reported,No,72567.0,8,1.980972919851496,0,0,0,0
Jeep,Grand Cherokee WK Laredo X,2022,11164.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,37500.0,4,3.359011107130061,1,0,0,0
BMW,M4 Base,2020,22655.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,63999.0,6,2.824939306996248,1,0,0,1
Mercedes-Benz,AMG GT 63 S 4-Door,2019,9500.0,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,99175.0,7,10.439473684210526,1,0,0,1
Chevrolet,Camaro 1LT,2021,10300.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,29900.0,5,2.9029126213592233,1,0,0,0
BMW,X6 M Base,2018,48000.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,54000.0,8,1.125,1,0,0,1
Mercedes-Benz,CLK-Class 550,2007,138000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,10000.0,19,0.07246376811594203,1,1,1,1
RAM,1500 TRX,2022,24058.0,Gasoline,"HEMI 6.2L V-8 intercooled supercharger, premium unleaded, engine","Automatic, 8-Spd",Flame Red Clearcoat,BLACK,None reported,No,81900.0,4,3.4042730068999916,0,0,0,0
Audi,RS 7 4.0T Prestige,2016,31500.0,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,67000.0,10,2.126984126984127,1,0,0,1
Porsche,Macan S,2020,19701.0,Gasoline,3.0 Liter,Automatic,–,–,None reported,No,55998.0,6,2.8423937871174054,0,0,0,1
